3230	3556194
3240	3678503
3250	3702161
3260	4354020
3270	3647556
3280	3736870
3290	3642618
3300	3861463
3310	3765157
3320	4240767
3330	3702415
3340	4865052
3350	4109528
3360	3752092
3370	3851044
3380	3758867
3390	3853613
3400	3767076
3410	3959689
3420	3898782
3430	3811481
3440	3745591
3450	3860635
3460	4012550
3470	4098365
3480	3807172
3490	3842860
3500	4137916
3510	4468262
3520	3954510
3530	4177745
3540	4015406
3550	4236186
3560	4091838
3570	3959414
3580	4005172
3590	4194503
3600	4069609
3610	4154979
3620	4835874
3630	4049239
3640	4398092
3650	4218080
3660	4215303
3670	4380167
3680	4151406
3690	4468542
3700	4251932
3710	4219584
3720	4221647
3730	4180906
3740	4110633
3750	4820392
3760	4394457
3770	4186966
3780	4322570
3790	4890558
3800	4268569
3810	4348119
3820	4313316
3830	4247495
3840	4186289
3850	4200677
3860	4137522
3870	4757098
3880	4423777
3890	4515866
3900	4491817
3910	4723468
3920	4324449
3930	4447259
3940	4492296
3950	4487693
3960	4409794
3970	4683052
3980	4547657
3990	4547172
4000	4614229
4010	4517872
4020	4514804
4030	4553812
4040	4706434
4050	4459452
4060	4582429
4070	4652240
4080	4556745
4090	4555636
4100	4801935
4110	4689782
4120	4805059
4130	4774124
4140	4853521
4150	4846907
4160	5029709
4170	4872070
4180	4809544
4190	4860020
4200	4787855
4210	4848316
4220	5695780
4230	5163665
4240	5046166
4250	5133414
4260	5458754
4270	4790201
4280	5005136
4290	5038446
4300	5108565
4310	5565298
4320	6018772
4330	6121990
4340	5482724
4350	5756088
4360	5802900
4370	5185907
4380	8581702
4390	5818736
4400	5079364
4410	6240094
4420	6940429
4430	5224059
4440	5175867
4450	5442590
4460	5280697
4470	5114416
4480	5211747
4490	5763684
4500	5590724
4510	5343393
4520	5064564
4530	5339450
4540	5385999
4550	5677095
4560	6382734
4570	5388614
4580	5247530
4590	5297753
4600	5262337
4610	5339014
4620	5356327
4630	5351176
4640	6173413
4650	5362731
4660	5987256
4670	5902372
4680	5369181
4690	5876930
4700	5469325
4710	5445363
4720	5561095
4730	5839994
4740	5419487
4750	6513202
4760	7024782
4770	6263164
4780	5438178
4790	5659478
4800	6321518
4810	5528341
4820	6279676
4830	5529115
4840	7076364
4850	6005578
4860	5792339
4870	5572946
4880	6447752
4890	5971466
4900	5617619
4910	5897307
4920	6357442
4930	7223138
4940	6654306
4950	5760906
4960	7555465
4970	5718190
4980	6508732
4990	5970248
5000	5662597
